idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
2697;d3d6e8c3-d235-4d72-adf3-108592c44931;Apresentação / Storytelling;02. Iniciante;2025-03-01 19:32:31
2698;d3d6e8c3-d235-4d72-adf3-108592c44931;Comunicação;03. Profissional;2025-03-01 19:32:31
2699;d3d6e8c3-d235-4d72-adf3-108592c44931;Data Visualization;01. Aprendiz;2025-03-01 19:32:31
2700;d3d6e8c3-d235-4d72-adf3-108592c44931;Estatística descritiva;02. Iniciante;2025-03-01 19:32:31
2701;d3d6e8c3-d235-4d72-adf3-108592c44931;ETL;01. Aprendiz;2025-03-01 19:32:31
2702;d3d6e8c3-d235-4d72-adf3-108592c44931;Gestão / Liderança;01. Aprendiz;2025-03-01 19:32:31
2703;d3d6e8c3-d235-4d72-adf3-108592c44931;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-03-01 19:32:31
2704;d3d6e8c3-d235-4d72-adf3-108592c44931;Inteligência Emocional;02. Iniciante;2025-03-01 19:32:31
2705;d3d6e8c3-d235-4d72-adf3-108592c44931;Machine Learning - Agrupamento;00. Não esperada;2025-03-01 19:32:31
2706;d3d6e8c3-d235-4d72-adf3-108592c44931;Machine Learning - Associação;00. Não esperada;2025-03-01 19:32:31
2707;d3d6e8c3-d235-4d72-adf3-108592c44931;Machine Learning - Classificação;00. Não esperada;2025-03-01 19:32:31
2708;d3d6e8c3-d235-4d72-adf3-108592c44931;Machine Learning - Regressão;00. Não esperada;2025-03-01 19:32:31
2709;d3d6e8c3-d235-4d72-adf3-108592c44931;Negociação;01. Aprendiz;2025-03-01 19:32:31
2710;d3d6e8c3-d235-4d72-adf3-108592c44931;Python / R / Julia;00. Não esperada;2025-03-01 19:32:31
2711;d3d6e8c3-d235-4d72-adf3-108592c44931;Simplificação;00. Não esperada;2025-03-01 19:32:31
2712;d3d6e8c3-d235-4d72-adf3-108592c44931;SQL;01. Aprendiz;2025-03-01 19:32:31
2713;d3d6e8c3-d235-4d72-adf3-108592c44931;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-01 19:32:31
2714;489bb6c6-a533-4a37-b2ba-f210896afddc;Apache Spark;00. Não esperada;2025-03-01 20:01:01
2715;489bb6c6-a533-4a37-b2ba-f210896afddc;Cloud;01. Aprendiz;2025-03-01 20:01:01
2716;489bb6c6-a533-4a37-b2ba-f210896afddc;Comunicação;03. Profissional;2025-03-01 20:01:01
2717;489bb6c6-a533-4a37-b2ba-f210896afddc;Docker;00. Não esperada;2025-03-01 20:01:01
2718;489bb6c6-a533-4a37-b2ba-f210896afddc;ETL;01. Aprendiz;2025-03-01 20:01:01
2719;489bb6c6-a533-4a37-b2ba-f210896afddc;Gestão / Liderança;03. Profissional;2025-03-01 20:01:01
2720;489bb6c6-a533-4a37-b2ba-f210896afddc;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-03-01 20:01:01
2721;489bb6c6-a533-4a37-b2ba-f210896afddc;IaC;00. Não esperada;2025-03-01 20:01:01
2722;489bb6c6-a533-4a37-b2ba-f210896afddc;Kubernetes;00. Não esperada;2025-03-01 20:01:01
2723;489bb6c6-a533-4a37-b2ba-f210896afddc;Machine Learning - Classificação;01. Aprendiz;2025-03-01 20:01:01
2724;489bb6c6-a533-4a37-b2ba-f210896afddc;Machine Learning - Regressão;01. Aprendiz;2025-03-01 20:01:01
2725;489bb6c6-a533-4a37-b2ba-f210896afddc;Mensageria;02. Iniciante;2025-03-01 20:01:01
2726;489bb6c6-a533-4a37-b2ba-f210896afddc;Modelagem de dados;02. Iniciante;2025-03-01 20:01:01
2727;489bb6c6-a533-4a37-b2ba-f210896afddc;Negociação;03. Profissional;2025-03-01 20:01:01
2728;489bb6c6-a533-4a37-b2ba-f210896afddc;Orquestrador de Pipelines;01. Aprendiz;2025-03-01 20:01:01
2729;489bb6c6-a533-4a37-b2ba-f210896afddc;Python / R / Julia;02. Iniciante;2025-03-01 20:01:01
2730;489bb6c6-a533-4a37-b2ba-f210896afddc;Simplificação;03. Profissional;2025-03-01 20:01:01
2731;489bb6c6-a533-4a37-b2ba-f210896afddc;SQL;02. Iniciante;2025-03-01 20:01:01
2732;2027a4f8-4f57-4bed-97ed-0423d69f584d;Apresentação / Storytelling;01. Aprendiz;2025-03-01 20:11:21
2733;2027a4f8-4f57-4bed-97ed-0423d69f584d;Comunicação;01. Aprendiz;2025-03-01 20:11:21
2734;2027a4f8-4f57-4bed-97ed-0423d69f584d;Data Visualization;03. Profissional;2025-03-01 20:11:21
2735;2027a4f8-4f57-4bed-97ed-0423d69f584d;Estatística descritiva;01. Aprendiz;2025-03-01 20:11:21
2736;2027a4f8-4f57-4bed-97ed-0423d69f584d;ETL;02. Iniciante;2025-03-01 20:11:21
2737;2027a4f8-4f57-4bed-97ed-0423d69f584d;Gestão / Liderança;00. Não esperada;2025-03-01 20:11:21
2738;2027a4f8-4f57-4bed-97ed-0423d69f584d;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-03-01 20:11:21
2739;2027a4f8-4f57-4bed-97ed-0423d69f584d;Inteligência Emocional;00. Não esperada;2025-03-01 20:11:21
2740;2027a4f8-4f57-4bed-97ed-0423d69f584d;Machine Learning - Agrupamento;00. Não esperada;2025-03-01 20:11:21
2741;2027a4f8-4f57-4bed-97ed-0423d69f584d;Machine Learning - Associação;00. Não esperada;2025-03-01 20:11:21
2742;2027a4f8-4f57-4bed-97ed-0423d69f584d;Machine Learning - Classificação;00. Não esperada;2025-03-01 20:11:21
2743;2027a4f8-4f57-4bed-97ed-0423d69f584d;Machine Learning - Regressão;00. Não esperada;2025-03-01 20:11:21
2744;2027a4f8-4f57-4bed-97ed-0423d69f584d;Negociação;00. Não esperada;2025-03-01 20:11:21
2745;2027a4f8-4f57-4bed-97ed-0423d69f584d;Python / R / Julia;01. Aprendiz;2025-03-01 20:11:21
2746;2027a4f8-4f57-4bed-97ed-0423d69f584d;Simplificação;00. Não esperada;2025-03-01 20:11:22
2747;2027a4f8-4f57-4bed-97ed-0423d69f584d;SQL;00. Não esperada;2025-03-01 20:11:22
2748;2027a4f8-4f57-4bed-97ed-0423d69f584d;Teste de hipótese e Teste A/B;00. Não esperada;2025-03-01 20:11:22
2749;20779884-6504-4f97-beda-899736455970;Apresentação / Storytelling;03. Profissional;2025-03-01 20:51:53
2750;20779884-6504-4f97-beda-899736455970;Comunicação;04. Expert;2025-03-01 20:51:53
2751;20779884-6504-4f97-beda-899736455970;Data Visualization;02. Iniciante;2025-03-01 20:51:53
2752;20779884-6504-4f97-beda-899736455970;Estatística descritiva;00. Não esperada;2025-03-01 20:51:53
2753;20779884-6504-4f97-beda-899736455970;ETL;00. Não esperada;2025-03-01 20:51:53
2754;20779884-6504-4f97-beda-899736455970;Gestão / Liderança;03. Profissional;2025-03-01 20:51:53
2755;20779884-6504-4f97-beda-899736455970;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-03-01 20:51:53
2756;20779884-6504-4f97-beda-899736455970;Inteligência Emocional;03. Profissional;2025-03-01 20:51:53
2757;20779884-6504-4f97-beda-899736455970;Machine Learning - Agrupamento;00. Não esperada;2025-03-01 20:51:53
2758;20779884-6504-4f97-beda-899736455970;Machine Learning - Associação;00. Não esperada;2025-03-01 20:51:53
2759;20779884-6504-4f97-beda-899736455970;Machine Learning - Classificação;00. Não esperada;2025-03-01 20:51:53
2760;20779884-6504-4f97-beda-899736455970;Machine Learning - Regressão;00. Não esperada;2025-03-01 20:51:53
2761;20779884-6504-4f97-beda-899736455970;Negociação;03. Profissional;2025-03-01 20:51:53
2762;20779884-6504-4f97-beda-899736455970;Python / R / Julia;01. Aprendiz;2025-03-01 20:51:53
2763;20779884-6504-4f97-beda-899736455970;Simplificação;01. Aprendiz;2025-03-01 20:51:53
2764;20779884-6504-4f97-beda-899736455970;SQL;01. Aprendiz;2025-03-01 20:51:53
2765;20779884-6504-4f97-beda-899736455970;Teste de hipótese e Teste A/B;02. Iniciante;2025-03-01 20:51:53
2766;5f070477-7f47-4be5-a955-b236830a5c6f;Apache Spark;00. Não esperada;2025-03-01 21:26:34
2767;5f070477-7f47-4be5-a955-b236830a5c6f;Cloud;01. Aprendiz;2025-03-01 21:26:34
2768;5f070477-7f47-4be5-a955-b236830a5c6f;Comunicação;02. Iniciante;2025-03-01 21:26:34
2769;5f070477-7f47-4be5-a955-b236830a5c6f;Docker;00. Não esperada;2025-03-01 21:26:34
2770;5f070477-7f47-4be5-a955-b236830a5c6f;ETL;02. Iniciante;2025-03-01 21:26:34
2771;5f070477-7f47-4be5-a955-b236830a5c6f;Gestão / Liderança;01. Aprendiz;2025-03-01 21:26:34
2772;5f070477-7f47-4be5-a955-b236830a5c6f;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-03-01 21:26:34
2773;5f070477-7f47-4be5-a955-b236830a5c6f;IaC;00. Não esperada;2025-03-01 21:26:34
2774;5f070477-7f47-4be5-a955-b236830a5c6f;Kubernetes;00. Não esperada;2025-03-01 21:26:34
2775;5f070477-7f47-4be5-a955-b236830a5c6f;Machine Learning - Classificação;02. Iniciante;2025-03-01 21:26:34
2776;5f070477-7f47-4be5-a955-b236830a5c6f;Machine Learning - Regressão;02. Iniciante;2025-03-01 21:26:34
2777;5f070477-7f47-4be5-a955-b236830a5c6f;Mensageria;00. Não esperada;2025-03-01 21:26:34
2778;5f070477-7f47-4be5-a955-b236830a5c6f;Modelagem de dados;01. Aprendiz;2025-03-01 21:26:34
2779;5f070477-7f47-4be5-a955-b236830a5c6f;Negociação;02. Iniciante;2025-03-01 21:26:34
2780;5f070477-7f47-4be5-a955-b236830a5c6f;Orquestrador de Pipelines;01. Aprendiz;2025-03-01 21:26:34
2781;5f070477-7f47-4be5-a955-b236830a5c6f;Python / R / Julia;02. Iniciante;2025-03-01 21:26:34
2782;5f070477-7f47-4be5-a955-b236830a5c6f;Simplificação;01. Aprendiz;2025-03-01 21:26:34
2783;5f070477-7f47-4be5-a955-b236830a5c6f;SQL;02. Iniciante;2025-03-01 21:26:34
2784;1f7c1efd-631e-42a3-979a-408717e968d1;Apresentação / Storytelling;02. Iniciante;2025-03-01 21:58:32
2785;1f7c1efd-631e-42a3-979a-408717e968d1;Comunicação;02. Iniciante;2025-03-01 21:58:32
2786;1f7c1efd-631e-42a3-979a-408717e968d1;Data Visualization;02. Iniciante;2025-03-01 21:58:32
2787;1f7c1efd-631e-42a3-979a-408717e968d1;Estatística descritiva;02. Iniciante;2025-03-01 21:58:32
2788;1f7c1efd-631e-42a3-979a-408717e968d1;ETL;02. Iniciante;2025-03-01 21:58:32
2789;1f7c1efd-631e-42a3-979a-408717e968d1;Gestão / Liderança;00. Não esperada;2025-03-01 21:58:32
2790;1f7c1efd-631e-42a3-979a-408717e968d1;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-03-01 21:58:32
2791;1f7c1efd-631e-42a3-979a-408717e968d1;Inteligência Emocional;02. Iniciante;2025-03-01 21:58:32
2792;1f7c1efd-631e-42a3-979a-408717e968d1;Machine Learning - Agrupamento;01. Aprendiz;2025-03-01 21:58:32
2793;1f7c1efd-631e-42a3-979a-408717e968d1;Machine Learning - Associação;01. Aprendiz;2025-03-01 21:58:32
2794;1f7c1efd-631e-42a3-979a-408717e968d1;Machine Learning - Classificação;01. Aprendiz;2025-03-01 21:58:32
2795;1f7c1efd-631e-42a3-979a-408717e968d1;Machine Learning - Regressão;01. Aprendiz;2025-03-01 21:58:32
2796;1f7c1efd-631e-42a3-979a-408717e968d1;Negociação;00. Não esperada;2025-03-01 21:58:32
2797;1f7c1efd-631e-42a3-979a-408717e968d1;Python / R / Julia;03. Profissional;2025-03-01 21:58:32
2798;1f7c1efd-631e-42a3-979a-408717e968d1;Simplificação;02. Iniciante;2025-03-01 21:58:32
2799;1f7c1efd-631e-42a3-979a-408717e968d1;SQL;02. Iniciante;2025-03-01 21:58:33
2800;1f7c1efd-631e-42a3-979a-408717e968d1;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-01 21:58:33
2801;0592b250-f8a0-4410-b271-19b00d9457a9;Apresentação / Storytelling;01. Aprendiz;2025-03-01 22:30:37
2802;0592b250-f8a0-4410-b271-19b00d9457a9;Cloud;02. Iniciante;2025-03-01 22:30:37
2803;0592b250-f8a0-4410-b271-19b00d9457a9;Comunicação;02. Iniciante;2025-03-01 22:30:37
2804;0592b250-f8a0-4410-b271-19b00d9457a9;Data Visualization;01. Aprendiz;2025-03-01 22:30:37
2805;0592b250-f8a0-4410-b271-19b00d9457a9;Docker;01. Aprendiz;2025-03-01 22:30:37
2806;0592b250-f8a0-4410-b271-19b00d9457a9;Estatística descritiva;01. Aprendiz;2025-03-01 22:30:37
2807;0592b250-f8a0-4410-b271-19b00d9457a9;ETL;01. Aprendiz;2025-03-01 22:30:37
2808;0592b250-f8a0-4410-b271-19b00d9457a9;Gestão / Liderança;02. Iniciante;2025-03-01 22:30:38
2809;0592b250-f8a0-4410-b271-19b00d9457a9;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-03-01 22:30:38
2810;0592b250-f8a0-4410-b271-19b00d9457a9;Inteligência Emocional;02. Iniciante;2025-03-01 22:30:38
2811;0592b250-f8a0-4410-b271-19b00d9457a9;Machine Learning - Agrupamento;01. Aprendiz;2025-03-01 22:30:38
2812;0592b250-f8a0-4410-b271-19b00d9457a9;Machine Learning - Associação;01. Aprendiz;2025-03-01 22:30:38
2813;0592b250-f8a0-4410-b271-19b00d9457a9;Machine Learning - Classificação;01. Aprendiz;2025-03-01 22:30:38
2814;0592b250-f8a0-4410-b271-19b00d9457a9;Machine Learning - Regressão;01. Aprendiz;2025-03-01 22:30:38
2815;0592b250-f8a0-4410-b271-19b00d9457a9;Negociação;01. Aprendiz;2025-03-01 22:30:38
2816;0592b250-f8a0-4410-b271-19b00d9457a9;Orquestrador de Pipelines;01. Aprendiz;2025-03-01 22:30:38
2817;0592b250-f8a0-4410-b271-19b00d9457a9;Python / R / Julia;03. Profissional;2025-03-01 22:30:38
2818;0592b250-f8a0-4410-b271-19b00d9457a9;Simplificação;01. Aprendiz;2025-03-01 22:30:38
2819;0592b250-f8a0-4410-b271-19b00d9457a9;SQL;03. Profissional;2025-03-01 22:30:38
2820;0592b250-f8a0-4410-b271-19b00d9457a9;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-01 22:30:38
2821;78d47d42-b15c-4ae0-824e-4856cd2842d4;Apache Spark;00. Não esperada;2025-03-02 00:09:33
2822;78d47d42-b15c-4ae0-824e-4856cd2842d4;Cloud;00. Não esperada;2025-03-02 00:09:33
2823;78d47d42-b15c-4ae0-824e-4856cd2842d4;Comunicação;02. Iniciante;2025-03-02 00:09:33
2824;78d47d42-b15c-4ae0-824e-4856cd2842d4;Docker;00. Não esperada;2025-03-02 00:09:33
2825;78d47d42-b15c-4ae0-824e-4856cd2842d4;ETL;00. Não esperada;2025-03-02 00:09:33
2826;78d47d42-b15c-4ae0-824e-4856cd2842d4;Gestão / Liderança;00. Não esperada;2025-03-02 00:09:33
2827;78d47d42-b15c-4ae0-824e-4856cd2842d4;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-03-02 00:09:33
2828;78d47d42-b15c-4ae0-824e-4856cd2842d4;IaC;00. Não esperada;2025-03-02 00:09:33
2829;78d47d42-b15c-4ae0-824e-4856cd2842d4;Kubernetes;00. Não esperada;2025-03-02 00:09:33
2830;78d47d42-b15c-4ae0-824e-4856cd2842d4;Machine Learning - Classificação;00. Não esperada;2025-03-02 00:09:33
2831;78d47d42-b15c-4ae0-824e-4856cd2842d4;Machine Learning - Regressão;00. Não esperada;2025-03-02 00:09:33
2832;78d47d42-b15c-4ae0-824e-4856cd2842d4;Mensageria;00. Não esperada;2025-03-02 00:09:33
2833;78d47d42-b15c-4ae0-824e-4856cd2842d4;Modelagem de dados;00. Não esperada;2025-03-02 00:09:33
2834;78d47d42-b15c-4ae0-824e-4856cd2842d4;Negociação;01. Aprendiz;2025-03-02 00:09:33
2835;78d47d42-b15c-4ae0-824e-4856cd2842d4;Orquestrador de Pipelines;00. Não esperada;2025-03-02 00:09:33
2836;78d47d42-b15c-4ae0-824e-4856cd2842d4;Python / R / Julia;00. Não esperada;2025-03-02 00:09:33
2837;78d47d42-b15c-4ae0-824e-4856cd2842d4;Simplificação;00. Não esperada;2025-03-02 00:09:33
2838;78d47d42-b15c-4ae0-824e-4856cd2842d4;SQL;00. Não esperada;2025-03-02 00:09:33
2839;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Apresentação / Storytelling;01. Aprendiz;2025-03-02 00:55:06
2840;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Comunicação;01. Aprendiz;2025-03-02 00:55:06
2841;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Data Visualization;01. Aprendiz;2025-03-02 00:55:06
2842;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Estatística descritiva;01. Aprendiz;2025-03-02 00:55:06
2843;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;ETL;01. Aprendiz;2025-03-02 00:55:06
2844;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Gestão / Liderança;01. Aprendiz;2025-03-02 00:55:06
2845;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-03-02 00:55:06
2846;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Inteligência Emocional;01. Aprendiz;2025-03-02 00:55:06
2847;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Machine Learning - Agrupamento;01. Aprendiz;2025-03-02 00:55:06
2848;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Machine Learning - Associação;01. Aprendiz;2025-03-02 00:55:06
2849;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Machine Learning - Classificação;01. Aprendiz;2025-03-02 00:55:06
2850;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Machine Learning - Regressão;01. Aprendiz;2025-03-02 00:55:06
2851;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Negociação;01. Aprendiz;2025-03-02 00:55:06
2852;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Python / R / Julia;01. Aprendiz;2025-03-02 00:55:06
2853;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Simplificação;01. Aprendiz;2025-03-02 00:55:06
2854;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;SQL;01. Aprendiz;2025-03-02 00:55:06
2855;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-02 00:55:06
2856;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Cloud;01. Aprendiz;2025-03-02 00:56:01
2857;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Docker;01. Aprendiz;2025-03-02 00:56:01
2858;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Orquestrador de Pipelines;01. Aprendiz;2025-03-02 00:56:01
2859;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Apache Spark;01. Aprendiz;2025-03-02 00:56:39
2860;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;IaC;01. Aprendiz;2025-03-02 00:56:39
2861;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Kubernetes;01. Aprendiz;2025-03-02 00:56:39
2862;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Mensageria;01. Aprendiz;2025-03-02 00:56:39
2863;cfd13fe3-8c28-47b5-b4bc-a98cd110ed30;Modelagem de dados;01. Aprendiz;2025-03-02 00:56:39
2864;34ac730e-eba8-48ef-940b-c918a45c9318;Apresentação / Storytelling;01. Aprendiz;2025-03-02 02:44:58
2865;34ac730e-eba8-48ef-940b-c918a45c9318;Comunicação;02. Iniciante;2025-03-02 02:44:58
2866;34ac730e-eba8-48ef-940b-c918a45c9318;Data Visualization;01. Aprendiz;2025-03-02 02:44:58
2867;34ac730e-eba8-48ef-940b-c918a45c9318;Estatística descritiva;01. Aprendiz;2025-03-02 02:44:58
2868;34ac730e-eba8-48ef-940b-c918a45c9318;ETL;01. Aprendiz;2025-03-02 02:44:58
2869;34ac730e-eba8-48ef-940b-c918a45c9318;Gestão / Liderança;00. Não esperada;2025-03-02 02:44:58
2870;34ac730e-eba8-48ef-940b-c918a45c9318;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-03-02 02:44:58
2871;34ac730e-eba8-48ef-940b-c918a45c9318;Inteligência Emocional;02. Iniciante;2025-03-02 02:44:58
2872;34ac730e-eba8-48ef-940b-c918a45c9318;Machine Learning - Agrupamento;00. Não esperada;2025-03-02 02:44:58
2873;34ac730e-eba8-48ef-940b-c918a45c9318;Machine Learning - Associação;00. Não esperada;2025-03-02 02:44:58
2874;34ac730e-eba8-48ef-940b-c918a45c9318;Machine Learning - Classificação;00. Não esperada;2025-03-02 02:44:58
2875;34ac730e-eba8-48ef-940b-c918a45c9318;Machine Learning - Regressão;00. Não esperada;2025-03-02 02:44:58
2876;34ac730e-eba8-48ef-940b-c918a45c9318;Negociação;01. Aprendiz;2025-03-02 02:44:58
2877;34ac730e-eba8-48ef-940b-c918a45c9318;Python / R / Julia;00. Não esperada;2025-03-02 02:44:58
2878;34ac730e-eba8-48ef-940b-c918a45c9318;Simplificação;01. Aprendiz;2025-03-02 02:44:58
2879;34ac730e-eba8-48ef-940b-c918a45c9318;SQL;03. Profissional;2025-03-02 02:44:58
2880;34ac730e-eba8-48ef-940b-c918a45c9318;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-02 02:44:58
2881;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Apresentação / Storytelling;02. Iniciante;2025-03-02 06:27:19
2882;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Comunicação;03. Profissional;2025-03-02 06:27:19
2883;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Data Visualization;01. Aprendiz;2025-03-02 06:27:19
2884;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Estatística descritiva;01. Aprendiz;2025-03-02 06:27:19
2885;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;ETL;02. Iniciante;2025-03-02 06:27:19
2886;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Gestão / Liderança;03. Profissional;2025-03-02 06:27:19
2887;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-03-02 06:27:19
2888;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Inteligência Emocional;03. Profissional;2025-03-02 06:27:19
2889;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Machine Learning - Agrupamento;02. Iniciante;2025-03-02 06:27:19
2890;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Machine Learning - Associação;02. Iniciante;2025-03-02 06:27:19
2891;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Machine Learning - Classificação;02. Iniciante;2025-03-02 06:27:19
2892;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Machine Learning - Regressão;01. Aprendiz;2025-03-02 06:27:19
2893;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Negociação;03. Profissional;2025-03-02 06:27:19
2894;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Python / R / Julia;02. Iniciante;2025-03-02 06:27:19
2895;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Simplificação;01. Aprendiz;2025-03-02 06:27:19
2896;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;SQL;02. Iniciante;2025-03-02 06:27:19
2897;855d96f1-1dd8-4e4e-9ab9-e4d3e8caacc9;Teste de hipótese e Teste A/B;01. Aprendiz;2025-03-02 06:27:19
2898;8a7467f8-d497-4428-80a1-ceae7e72294e;Apache Spark;03. Profissional;2025-03-02 09:12:33
2899;8a7467f8-d497-4428-80a1-ceae7e72294e;Cloud;02. Iniciante;2025-03-02 09:12:33
2900;8a7467f8-d497-4428-80a1-ceae7e72294e;Comunicação;03. Profissional;2025-03-02 09:12:33
2901;8a7467f8-d497-4428-80a1-ceae7e72294e;Docker;01. Aprendiz;2025-03-02 09:12:33
2902;8a7467f8-d497-4428-80a1-ceae7e72294e;ETL;05. Professor;2025-03-02 09:12:33
2903;8a7467f8-d497-4428-80a1-ceae7e72294e;Gestão / Liderança;01. Aprendiz;2025-03-02 09:12:33
2904;8a7467f8-d497-4428-80a1-ceae7e72294e;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-03-02 09:12:33
2905;8a7467f8-d497-4428-80a1-ceae7e72294e;IaC;01. Aprendiz;2025-03-02 09:12:33
2906;8a7467f8-d497-4428-80a1-ceae7e72294e;Kubernetes;01. Aprendiz;2025-03-02 09:12:33
2907;8a7467f8-d497-4428-80a1-ceae7e72294e;Machine Learning - Classificação;02. Iniciante;2025-03-02 09:12:33
2908;8a7467f8-d497-4428-80a1-ceae7e72294e;Machine Learning - Regressão;02. Iniciante;2025-03-02 09:12:34
2909;8a7467f8-d497-4428-80a1-ceae7e72294e;Mensageria;01. Aprendiz;2025-03-02 09:12:34
2910;8a7467f8-d497-4428-80a1-ceae7e72294e;Modelagem de dados;03. Profissional;2025-03-02 09:12:34
2911;8a7467f8-d497-4428-80a1-ceae7e72294e;Negociação;02. Iniciante;2025-03-02 09:12:34
2912;8a7467f8-d497-4428-80a1-ceae7e72294e;Orquestrador de Pipelines;03. Profissional;2025-03-02 09:12:34
2913;8a7467f8-d497-4428-80a1-ceae7e72294e;Python / R / Julia;03. Profissional;2025-03-02 09:12:34
2914;8a7467f8-d497-4428-80a1-ceae7e72294e;Simplificação;03. Profissional;2025-03-02 09:12:34
2915;8a7467f8-d497-4428-80a1-ceae7e72294e;SQL;04. Expert;2025-03-02 09:12:34
2916;8f117e0d-577d-480a-b54d-1be087856c2f;Apresentação / Storytelling;01. Aprendiz;2025-03-02 11:58:48
2917;8f117e0d-577d-480a-b54d-1be087856c2f;Comunicação;01. Aprendiz;2025-03-02 11:58:48
2918;8f117e0d-577d-480a-b54d-1be087856c2f;Data Visualization;01. Aprendiz;2025-03-02 11:58:48
2919;8f117e0d-577d-480a-b54d-1be087856c2f;Estatística descritiva;00. Não esperada;2025-03-02 11:58:48
2920;8f117e0d-577d-480a-b54d-1be087856c2f;ETL;01. Aprendiz;2025-03-02 11:58:48
2921;8f117e0d-577d-480a-b54d-1be087856c2f;Gestão / Liderança;00. Não esperada;2025-03-02 11:58:48
2922;8f117e0d-577d-480a-b54d-1be087856c2f;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-03-02 11:58:48
2923;8f117e0d-577d-480a-b54d-1be087856c2f;Inteligência Emocional;02. Iniciante;2025-03-02 11:58:48
2924;8f117e0d-577d-480a-b54d-1be087856c2f;Machine Learning - Agrupamento;00. Não esperada;2025-03-02 11:58:48
2925;8f117e0d-577d-480a-b54d-1be087856c2f;Machine Learning - Associação;00. Não esperada;2025-03-02 11:58:48
2926;8f117e0d-577d-480a-b54d-1be087856c2f;Machine Learning - Classificação;01. Aprendiz;2025-03-02 11:58:48
2927;8f117e0d-577d-480a-b54d-1be087856c2f;Machine Learning - Regressão;00. Não esperada;2025-03-02 11:58:48
2928;8f117e0d-577d-480a-b54d-1be087856c2f;Negociação;00. Não esperada;2025-03-02 11:58:48
2929;8f117e0d-577d-480a-b54d-1be087856c2f;Python / R / Julia;00. Não esperada;2025-03-02 11:58:48
2930;8f117e0d-577d-480a-b54d-1be087856c2f;Simplificação;00. Não esperada;2025-03-02 11:58:48
